bgc,ss_nospace,sppsplit,feasible,spp,newfeas,mod,outrange
BWBSdk,BWBSdk/104a,Pli,2,Pl,2,WHM,FALSE
BWBSdk,BWBSdk/104a,Sb,2,Sb,2,WHM,FALSE
BWBSdk,BWBSdk/104a,Sw,1,Sx,1,WHM,FALSE
BWBSdk,BWBSdk/104b,At,3,At,3,WHM,FALSE
BWBSdk,BWBSdk/104b,Bl,5,Bl,5,WHM,FALSE
BWBSdk,BWBSdk/104b,Pli,2,Pl,2,WHM,FALSE
BWBSdk,BWBSdk/104b,Sb,2,Sb,2,WHM,FALSE
BWBSdk,BWBSdk/104b,Sw,2,Sx,2,WHM,FALSE
BWBSdk,BWBSdk/110,Acb,2,Ac,2,D6,FALSE
BWBSdk,BWBSdk/110,At,2,At,2,D6,FALSE
BWBSdk,BWBSdk/110,Bl,3,Bl,3,D6,FALSE
BWBSdk,BWBSdk/110,Ep,3,Ep,3,D6,FALSE
BWBSdk,BWBSdk/110,Pli,2,Pl,2,D6,FALSE
BWBSdk,BWBSdk/110,Sb,5,Sb,5,D6,FALSE
BWBSdk,BWBSdk/110,Sw,1,Sx,1,D6,FALSE
BWBSdk,BWBSdk/111,Acb,2,Ac,2,,FALSE
BWBSdk,BWBSdk/111,At,3,At,3,,FALSE
BWBSdk,BWBSdk/111,Bl,3,Bl,3,,FALSE
BWBSdk,BWBSdk/111,Ep,3,Ep,3,,FALSE
BWBSdk,BWBSdk/111,Pli,2,Pl,2,,FALSE
BWBSdk,BWBSdk/111,Sb,3,Sb,3,,FALSE
BWBSdk,BWBSdk/111,Sw,1,Sx,1,,FALSE
BWBSdk,BWBSdk/112,Acb,1,Ac,1,WHM,FALSE
BWBSdk,BWBSdk/112,Sw,2,Sx,2,WHM,FALSE
BWBSdmN,BWBSdmN/a,Pj,1,Pj,1,,FALSE
BWBSdmN,BWBSdmN/a,Pli,2,Pl,2,,FALSE
BWBSdmN,BWBSdmN/b,At,3,At,3,,FALSE
BWBSdmN,BWBSdmN/b,Ep,3,Ep,3,,FALSE
BWBSdmN,BWBSdmN/b,Pj,2,Pj,2,,FALSE
BWBSdmN,BWBSdmN/b,Pli,1,Pl,1,,FALSE
BWBSdmN,BWBSdmN/b,Sb,3,Sb,3,,FALSE
BWBSdmN,BWBSdmN/b,Sw,2,Sx,2,,FALSE
BWBSdmN,BWBSdmN/c,Pj,1,Pj,1,,FALSE
BWBSdmN,BWBSdmN/c,Pli,1,Pl,1,,FALSE
BWBSdmN,BWBSdmN/c,Sb,2,Sb,2,,FALSE
BWBSdmN,BWBSdmN/d,Acb,3,Ac,3,,FALSE
BWBSdmN,BWBSdmN/d,At,1,At,1,,FALSE
BWBSdmN,BWBSdmN/d,Bb,3,Bb,3,,FALSE
BWBSdmN,BWBSdmN/d,Ep,3,Ep,3,,FALSE
BWBSdmN,BWBSdmN/d,Pli,1,Pl,1,,FALSE
BWBSdmN,BWBSdmN/d,Sb,3,Sb,3,,FALSE
BWBSdmN,BWBSdmN/d,Sw,1,Sx,1,,FALSE
BWBSdmN,BWBSdmN/e,Acb,1,Ac,1,,FALSE
BWBSdmN,BWBSdmN/e,At,1,At,1,,FALSE
BWBSdmN,BWBSdmN/e,Bb,3,Bb,3,,FALSE
BWBSdmN,BWBSdmN/e,Ep,3,Ep,3,,FALSE
BWBSdmN,BWBSdmN/e,Sw,1,Sx,1,,FALSE
BWBSdmN,BWBSdmN/f,Acb,2,Ac,2,,FALSE
BWBSdmN,BWBSdmN/f,At,2,At,2,,FALSE
BWBSdmN,BWBSdmN/f,Bb,3,Bb,3,,FALSE
BWBSdmN,BWBSdmN/f,Ep,2,Ep,2,,FALSE
BWBSdmN,BWBSdmN/f,Pli,3,Pl,3,,FALSE
BWBSdmN,BWBSdmN/f,Sw,1,Sx,1,,FALSE
BWBSdmN,BWBSdmN/g,Pj,2,Pj,2,,FALSE
BWBSdmN,BWBSdmN/g,Pli,2,Pl,2,,FALSE
BWBSdmN,BWBSdmN/g,Sb,1,Sb,1,,FALSE
BWBSdmN,BWBSdmN/h,Ep,3,Ep,3,,FALSE
BWBSdmN,BWBSdmN/h,Sb,1,Sb,1,,FALSE
BWBSdmN,BWBSdmN/h,Sw,1,Sx,1,,FALSE
BWBSdmN,BWBSdmN/i,Sb,1,Sb,1,,FALSE
BWBSdmN,BWBSdmN/j,Lt,2,Lt,2,,FALSE
BWBSdmN,BWBSdmN/j,Sb,1,Sb,1,,FALSE
BWBSdmN,BWBSdmN/k,Lt,1,Lt,1,,FALSE
BWBSdmN,BWBSdmN/k,Sb,3,Sb,3,,FALSE
BWBSdmS,BWBSdmS/a,Pj,1,Pj,1,,FALSE
BWBSdmS,BWBSdmS/a,Pli,2,Pl,2,,FALSE
BWBSdmS,BWBSdmS/b,At,3,At,3,,FALSE
BWBSdmS,BWBSdmS/b,Ep,3,Ep,3,,FALSE
BWBSdmS,BWBSdmS/b,Pj,2,Pj,2,,FALSE
BWBSdmS,BWBSdmS/b,Pli,1,Pl,1,,FALSE
BWBSdmS,BWBSdmS/b,Sb,3,Sb,3,,FALSE
BWBSdmS,BWBSdmS/b,Sw,2,Sx,2,,FALSE
BWBSdmS,BWBSdmS/c,Pj,1,Pj,1,,FALSE
BWBSdmS,BWBSdmS/c,Pli,1,Pl,1,,FALSE
BWBSdmS,BWBSdmS/c,Sb,2,Sb,2,,FALSE
BWBSdmS,BWBSdmS/d,Acb,3,Ac,3,,FALSE
BWBSdmS,BWBSdmS/d,At,1,At,1,,FALSE
BWBSdmS,BWBSdmS/d,Bb,3,Bb,3,,FALSE
BWBSdmS,BWBSdmS/d,Ep,3,Ep,3,,FALSE
BWBSdmS,BWBSdmS/d,Pli,1,Pl,1,,FALSE
BWBSdmS,BWBSdmS/d,Sb,3,Sb,3,,FALSE
BWBSdmS,BWBSdmS/d,Sw,1,Sx,1,,FALSE
BWBSdmS,BWBSdmS/e,Acb,1,Ac,1,,FALSE
BWBSdmS,BWBSdmS/e,At,1,At,1,,FALSE
BWBSdmS,BWBSdmS/e,Bb,3,Bb,3,,FALSE
BWBSdmS,BWBSdmS/e,Ep,3,Ep,3,,FALSE
BWBSdmS,BWBSdmS/e,Sw,1,Sx,1,,FALSE
BWBSdmS,BWBSdmS/f,Acb,2,Ac,2,,FALSE
BWBSdmS,BWBSdmS/f,At,2,At,2,,FALSE
BWBSdmS,BWBSdmS/f,Bb,3,Bb,3,,FALSE
BWBSdmS,BWBSdmS/f,Ep,2,Ep,2,,FALSE
BWBSdmS,BWBSdmS/f,Pli,3,Pl,3,,FALSE
BWBSdmS,BWBSdmS/f,Sw,1,Sx,1,,FALSE
BWBSdmS,BWBSdmS/g,Pj,2,Pj,2,,FALSE
BWBSdmS,BWBSdmS/g,Pli,2,Pl,2,,FALSE
BWBSdmS,BWBSdmS/g,Sb,1,Sb,1,,FALSE
BWBSdmS,BWBSdmS/h,Ep,3,Ep,3,,FALSE
BWBSdmS,BWBSdmS/h,Sb,1,Sb,1,,FALSE
BWBSdmS,BWBSdmS/h,Sw,1,Sx,1,,FALSE
BWBSdmS,BWBSdmS/i,Sb,1,Sb,1,,FALSE
BWBSdmS,BWBSdmS/j,Lt,2,Lt,2,,FALSE
BWBSdmS,BWBSdmS/j,Sb,1,Sb,1,,FALSE
BWBSdmS,BWBSdmS/k,Lt,1,Lt,1,,FALSE
BWBSdmS,BWBSdmS/k,Sb,3,Sb,3,,FALSE
BWBSlbE,BWBSlbE/a,Pj,1,Pj,1,,FALSE
BWBSlbE,BWBSlbE/a,Pli,2,Pl,2,,FALSE
BWBSlbE,BWBSlbE/a,Sb,5,Sb,5,,FALSE
BWBSlbE,BWBSlbE/b,At,1,At,1,,FALSE
BWBSlbE,BWBSlbE/b,Ep,3,Ep,3,,FALSE
BWBSlbE,BWBSlbE/b,Pj,2,Pj,2,,FALSE
BWBSlbE,BWBSlbE/b,Sb,3,Sb,3,,FALSE
BWBSlbE,BWBSlbE/b,Sw,2,Sx,2,,FALSE
BWBSlbE,BWBSlbE/c,At,3,At,3,,FALSE
BWBSlbE,BWBSlbE/c,Pj,1,Pj,1,,FALSE
BWBSlbE,BWBSlbE/c,Sb,1,Sb,1,,FALSE
BWBSlbE,BWBSlbE/d,Acb,3,Ac,3,,FALSE
BWBSlbE,BWBSlbE/d,At,2,At,2,,FALSE
BWBSlbE,BWBSlbE/d,Bb,3,Bb,3,,FALSE
BWBSlbE,BWBSlbE/d,Ep,1,Ep,1,,FALSE
BWBSlbE,BWBSlbE/d,Pj,3,Pj,3,,FALSE
BWBSlbE,BWBSlbE/d,Pli,3,Pl,3,,FALSE
BWBSlbE,BWBSlbE/d,Sb,2,Sb,2,,FALSE
BWBSlbE,BWBSlbE/d,Sw,1,Sx,1,,FALSE
BWBSlbE,BWBSlbE/e,At,3,At,3,,FALSE
BWBSlbE,BWBSlbE/e,Bb,2,Bb,2,,FALSE
BWBSlbE,BWBSlbE/e,Ep,2,Ep,2,,FALSE
BWBSlbE,BWBSlbE/e,Sw,1,Sx,1,,FALSE
BWBSlbE,BWBSlbE/f,Acb,2,Ac,2,,FALSE
BWBSlbE,BWBSlbE/f,At,3,At,3,,FALSE
BWBSlbE,BWBSlbE/f,Bb,3,Bb,3,,FALSE
BWBSlbE,BWBSlbE/f,Ep,3,Ep,3,,FALSE
BWBSlbE,BWBSlbE/f,Sw,1,Sx,1,,FALSE
BWBSlbE,BWBSlbE/g,Pj,2,Pj,2,,FALSE
BWBSlbE,BWBSlbE/g,Sb,1,Sb,1,,FALSE
BWBSlbE,BWBSlbE/h,Sb,1,Sb,1,,FALSE
BWBSlbE,BWBSlbE/i,Sb,1,Sb,1,,FALSE
BWBSlbE,BWBSlbE/j,Lt,1,Lt,1,,FALSE
BWBSlbE,BWBSlbE/j,Sw,3,Sx,3,,FALSE
BWBSlbN,BWBSlbN/a,Pj,1,Pj,1,,FALSE
BWBSlbN,BWBSlbN/a,Pli,2,Pl,2,,FALSE
BWBSlbN,BWBSlbN/a,Sb,5,Sb,5,,FALSE
BWBSlbN,BWBSlbN/b,At,1,At,1,,FALSE
BWBSlbN,BWBSlbN/b,Ep,3,Ep,3,,FALSE
BWBSlbN,BWBSlbN/b,Pj,2,Pj,2,,FALSE
BWBSlbN,BWBSlbN/b,Sb,3,Sb,3,,FALSE
BWBSlbN,BWBSlbN/b,Sw,2,Sx,2,,FALSE
BWBSlbN,BWBSlbN/c,At,3,At,3,,FALSE
BWBSlbN,BWBSlbN/c,Pj,1,Pj,1,,FALSE
BWBSlbN,BWBSlbN/c,Sb,1,Sb,1,,FALSE
BWBSlbN,BWBSlbN/d,Acb,3,Ac,3,,FALSE
BWBSlbN,BWBSlbN/d,At,2,At,2,,FALSE
BWBSlbN,BWBSlbN/d,Bb,3,Bb,3,,FALSE
BWBSlbN,BWBSlbN/d,Ep,1,Ep,1,,FALSE
BWBSlbN,BWBSlbN/d,Pj,3,Pj,3,,FALSE
BWBSlbN,BWBSlbN/d,Pli,3,Pl,3,,FALSE
BWBSlbN,BWBSlbN/d,Sb,2,Sb,2,,FALSE
BWBSlbN,BWBSlbN/d,Sw,1,Sx,1,,FALSE
BWBSlbN,BWBSlbN/e,At,3,At,3,,FALSE
BWBSlbN,BWBSlbN/e,Bb,2,Bb,2,,FALSE
BWBSlbN,BWBSlbN/e,Ep,2,Ep,2,,FALSE
BWBSlbN,BWBSlbN/e,Sw,1,Sx,1,,FALSE
BWBSlbN,BWBSlbN/f,Acb,2,Ac,2,,FALSE
BWBSlbN,BWBSlbN/f,At,3,At,3,,FALSE
BWBSlbN,BWBSlbN/f,Bb,3,Bb,3,,FALSE
BWBSlbN,BWBSlbN/f,Ep,3,Ep,3,,FALSE
BWBSlbN,BWBSlbN/f,Sw,1,Sx,1,,FALSE
BWBSlbN,BWBSlbN/g,Pj,2,Pj,2,,FALSE
BWBSlbN,BWBSlbN/g,Sb,1,Sb,1,,FALSE
BWBSlbN,BWBSlbN/h,Sb,1,Sb,1,,FALSE
BWBSlbN,BWBSlbN/i,Sb,1,Sb,1,,FALSE
BWBSlbN,BWBSlbN/j,Lt,1,Lt,1,,FALSE
BWBSlbN,BWBSlbN/j,Sw,3,Sx,3,,FALSE
BWBSlbW,BWBSlbW/a,Pj,1,Pj,1,,FALSE
BWBSlbW,BWBSlbW/a,Pli,2,Pl,2,,FALSE
BWBSlbW,BWBSlbW/a,Sb,5,Sb,5,,FALSE
BWBSlbW,BWBSlbW/b,At,1,At,1,,FALSE
BWBSlbW,BWBSlbW/b,Ep,3,Ep,3,,FALSE
BWBSlbW,BWBSlbW/b,Pj,2,Pj,2,,FALSE
BWBSlbW,BWBSlbW/b,Sb,3,Sb,3,,FALSE
BWBSlbW,BWBSlbW/b,Sw,2,Sx,2,,FALSE
BWBSlbW,BWBSlbW/c,At,3,At,3,,FALSE
BWBSlbW,BWBSlbW/c,Pj,1,Pj,1,,FALSE
BWBSlbW,BWBSlbW/c,Sb,1,Sb,1,,FALSE
BWBSlbW,BWBSlbW/d,Acb,3,Ac,3,,FALSE
BWBSlbW,BWBSlbW/d,At,2,At,2,,FALSE
BWBSlbW,BWBSlbW/d,Bb,3,Bb,3,,FALSE
BWBSlbW,BWBSlbW/d,Ep,1,Ep,1,,FALSE
BWBSlbW,BWBSlbW/d,Pj,3,Pj,3,,FALSE
BWBSlbW,BWBSlbW/d,Pli,3,Pl,3,,FALSE
BWBSlbW,BWBSlbW/d,Sb,2,Sb,2,,FALSE
BWBSlbW,BWBSlbW/d,Sw,1,Sx,1,,FALSE
BWBSlbW,BWBSlbW/e,At,3,At,3,,FALSE
BWBSlbW,BWBSlbW/e,Bb,2,Bb,2,,FALSE
BWBSlbW,BWBSlbW/e,Ep,2,Ep,2,,FALSE
BWBSlbW,BWBSlbW/e,Sw,1,Sx,1,,FALSE
BWBSlbW,BWBSlbW/f,Acb,2,Ac,2,,FALSE
BWBSlbW,BWBSlbW/f,At,3,At,3,,FALSE
BWBSlbW,BWBSlbW/f,Bb,3,Bb,3,,FALSE
BWBSlbW,BWBSlbW/f,Ep,3,Ep,3,,FALSE
BWBSlbW,BWBSlbW/f,Sw,1,Sx,1,,FALSE
BWBSlbW,BWBSlbW/g,Pj,2,Pj,2,,FALSE
BWBSlbW,BWBSlbW/g,Sb,1,Sb,1,,FALSE
BWBSlbW,BWBSlbW/h,Sb,1,Sb,1,,FALSE
BWBSlbW,BWBSlbW/i,Sb,1,Sb,1,,FALSE
BWBSlbW,BWBSlbW/j,Lt,1,Lt,1,,FALSE
BWBSlbW,BWBSlbW/j,Sw,3,Sx,3,,FALSE
BWBSlf,BWBSlf/b,Pli,1,Pl,1,B2,FALSE
BWBSlf,BWBSlf/b,Sb,3,Sb,3,B2,FALSE
BWBSlf,BWBSlf/b,Sw,5,Sx,5,B2,FALSE
BWBSlf,BWBSlf/c,Acb,3,Ac,3,,FALSE
BWBSlf,BWBSlf/c,At,1,At,1,,FALSE
BWBSlf,BWBSlf/c,Ep,3,Ep,3,,FALSE
BWBSlf,BWBSlf/c,Pli,1,Pl,1,,FALSE
BWBSlf,BWBSlf/c,Sb,3,Sb,3,,FALSE
BWBSlf,BWBSlf/c,Sw,1,Sx,1,,FALSE
BWBSlf,BWBSlf/d,Pli,1,Pl,1,,FALSE
BWBSlf,BWBSlf/d,Sb,2,Sb,2,,FALSE
BWBSlf,BWBSlf/e,Acb,2,Ac,2,C4,FALSE
BWBSlf,BWBSlf/e,At,1,At,1,C4,FALSE
BWBSlf,BWBSlf/e,Bb,5,Bb,5,C4,FALSE
BWBSlf,BWBSlf/e,Bl,3,Bl,3,C4,FALSE
BWBSlf,BWBSlf/e,Ep,3,Ep,3,C4,FALSE
BWBSlf,BWBSlf/e,Pli,1,Pl,1,C4,FALSE
BWBSlf,BWBSlf/e,Sb,5,Sb,5,C4,FALSE
BWBSlf,BWBSlf/e,Sw,1,Sx,1,C4,FALSE
BWBSlf,BWBSlf/f,Acb,2,Ac,2,,FALSE
BWBSlf,BWBSlf/f,At,1,At,1,,FALSE
BWBSlf,BWBSlf/f,Bb,5,Bb,5,,FALSE
BWBSlf,BWBSlf/f,Bl,3,Bl,3,,FALSE
BWBSlf,BWBSlf/f,Ep,2,Ep,2,,FALSE
BWBSlf,BWBSlf/f,Pli,1,Pl,1,,FALSE
BWBSlf,BWBSlf/f,Sb,3,Sb,3,,FALSE
BWBSlf,BWBSlf/f,Sw,1,Sx,1,,FALSE
BWBSlf,BWBSlf/h,Pli,1,Pl,1,,FALSE
BWBSlf,BWBSlf/h,Sb,1,Sb,1,,FALSE
BWBSlf,BWBSlf/h,Sw,3,Sx,3,,FALSE
BWBSlf,BWBSlf/i,Acb,2,Ac,2,D6,FALSE
BWBSlf,BWBSlf/i,At,1,At,1,D6,FALSE
BWBSlf,BWBSlf/i,Bb,5,Bb,5,D6,FALSE
BWBSlf,BWBSlf/i,Bl,3,Bl,3,D6,FALSE
BWBSlf,BWBSlf/i,Ep,3,Ep,3,D6,FALSE
BWBSlf,BWBSlf/i,Pli,2,Pl,2,D6,FALSE
BWBSlf,BWBSlf/i,Sw,1,Sx,1,D6,FALSE
BWBSlf,BWBSlf/j,Sb,1,Sb,1,,FALSE
BWBSlf,BWBSlf/j,Sw,2,Sx,2,,FALSE
BWBSlf,BWBSlf/k,Sb,2,Sb,2,,FALSE
BWBSlf,BWBSlf/l,Lt,1,Lt,1,,FALSE
BWBSlf,BWBSlf/l,Sb,1,Sb,1,,FALSE
BWBSlf,BWBSlf/m,Lt,1,Lt,1,,FALSE
BWBSlf,BWBSlf/m,Sb,2,Sb,2,,FALSE
BWBSmk,BWBSmk/101,Acb,3,Ac,3,C4,FALSE
BWBSmk,BWBSmk/101,At,1,At,1,C4,FALSE
BWBSmk,BWBSmk/101,Ep,2,Ep,2,C4,FALSE
BWBSmk,BWBSmk/101,Pli,1,Pl,1,C4,FALSE
BWBSmk,BWBSmk/101,Sb,3,Sb,3,C4,FALSE
BWBSmk,BWBSmk/101,Sw,1,Sx,1,C4,FALSE
BWBSmk,BWBSmk/102,At,3,At,3,B2,FALSE
BWBSmk,BWBSmk/102,Pli,2,Pl,3,KSD,TRUE
BWBSmk,BWBSmk/102,Sb,5,Sb,5,B2,FALSE
BWBSmk,BWBSmk/102,Sw,5,Sx,5,B2,FALSE
BWBSmk,BWBSmk/103,At,2,At,2,,FALSE
BWBSmk,BWBSmk/103,Ep,2,Ep,2,,FALSE
BWBSmk,BWBSmk/103,Pli,1,Pl,1,,FALSE
BWBSmk,BWBSmk/103,Sw,1,Sx,1,,FALSE
BWBSmk,BWBSmk/104,At,3,At,3,,FALSE
BWBSmk,BWBSmk/104,Lt,2,Lt,2,,FALSE
BWBSmk,BWBSmk/104,Pli,2,Pl,2,,FALSE
BWBSmk,BWBSmk/104,Sb,1,Sb,1,,FALSE
BWBSmk,BWBSmk/104,Sw,3,Sx,3,,FALSE
BWBSmk,BWBSmk/104a,At,3,At,3,,FALSE
BWBSmk,BWBSmk/104a,Lt,2,Lt,2,,FALSE
BWBSmk,BWBSmk/104a,Pli,2,Pl,2,,FALSE
BWBSmk,BWBSmk/104a,Sb,1,Sb,1,,FALSE
BWBSmk,BWBSmk/104a,Sw,3,Sx,3,,FALSE
BWBSmk,BWBSmk/104b,At,3,At,3,,FALSE
BWBSmk,BWBSmk/104b,Lt,2,Lt,2,,FALSE
BWBSmk,BWBSmk/104b,Pli,2,Pl,2,,FALSE
BWBSmk,BWBSmk/104b,Sb,1,Sb,1,,FALSE
BWBSmk,BWBSmk/104b,Sw,3,Sx,3,,FALSE
BWBSmk,BWBSmk/110,Acb,2,Ac,2,D6,FALSE
BWBSmk,BWBSmk/110,At,3,At,3,D6,FALSE
BWBSmk,BWBSmk/110,Ep,3,Ep,3,D6,FALSE
BWBSmk,BWBSmk/110,Pli,3,Pl,3,D6,FALSE
BWBSmk,BWBSmk/110,Sb,5,Sb,5,D6,FALSE
BWBSmk,BWBSmk/110,Sw,1,Sx,1,D6,FALSE
BWBSmk,BWBSmk/111,Acb,2,Ac,2,,FALSE
BWBSmk,BWBSmk/111,At,3,At,3,,FALSE
BWBSmk,BWBSmk/111,Ep,3,Ep,3,,FALSE
BWBSmk,BWBSmk/111,Pli,2,Pl,2,,FALSE
BWBSmk,BWBSmk/111,Sb,3,Sb,3,,FALSE
BWBSmk,BWBSmk/111,Sw,1,Sx,1,,FALSE
BWBSmk,BWBSmk/112,Acb,1,Ac,1,WHM,FALSE
BWBSmk,BWBSmk/112,Sw,2,Sx,2,WHM,FALSE
BWBSmw,BWBSmw/101,Acb,3,Ac,3,C4,FALSE
BWBSmw,BWBSmw/101,At,1,At,1,C4,FALSE
BWBSmw,BWBSmw/101,Ep,3,Ep,3,C4,FALSE
BWBSmw,BWBSmw/101,Pli,1,Pl,1,C4,FALSE
BWBSmw,BWBSmw/101,Sb,3,Sb,3,C4,FALSE
BWBSmw,BWBSmw/101,Sw,1,Sx,1,C4,FALSE
BWBSmw,BWBSmw/102,At,3,At,3,B2,FALSE
BWBSmw,BWBSmw/102,Pli,2,Pl,2,B2,FALSE
BWBSmw,BWBSmw/102,Sw,5,Sx,5,B2,FALSE
BWBSmw,BWBSmw/103,At,1,At,1,,FALSE
BWBSmw,BWBSmw/103,Pli,1,Pl,1,,FALSE
BWBSmw,BWBSmw/103,Sw,2,Sx,2,,FALSE
BWBSmw,BWBSmw/104,At,3,At,3,,FALSE
BWBSmw,BWBSmw/104,Pli,1,Pl,1,,FALSE
BWBSmw,BWBSmw/104,Sb,2,Sb,2,,FALSE
BWBSmw,BWBSmw/104,Sw,3,Sx,3,,FALSE
BWBSmw,BWBSmw/110,Acb,2,Ac,2,,FALSE
BWBSmw,BWBSmw/110,At,2,At,2,,FALSE
BWBSmw,BWBSmw/110,Ep,3,Ep,3,,FALSE
BWBSmw,BWBSmw/110,Pli,2,Pl,2,,FALSE
BWBSmw,BWBSmw/110,Sb,5,Sb,5,,FALSE
BWBSmw,BWBSmw/110,Sw,1,Sx,1,,FALSE
BWBSmw,BWBSmw/111,Acb,2,Ac,2,D6,FALSE
BWBSmw,BWBSmw/111,At,3,At,3,D6,FALSE
BWBSmw,BWBSmw/111,Ep,3,Ep,3,D6,FALSE
BWBSmw,BWBSmw/111,Pli,3,Pl,3,D6,FALSE
BWBSmw,BWBSmw/111,Sw,1,Sx,1,D6,FALSE
BWBSmw,BWBSmw/112,Acb,1,Ac,1,,FALSE
BWBSmw,BWBSmw/112,Sw,2,Sx,2,WHM,FALSE
BWBSnm,BWBSnm/a,Pj,1,Pj,1,,FALSE
BWBSnm,BWBSnm/b,At,1,At,1,B2,FALSE
BWBSnm,BWBSnm/b,Ep,3,Ep,3,B2,FALSE
BWBSnm,BWBSnm/b,Pj,2,Pj,2,B2,FALSE
BWBSnm,BWBSnm/b,Sb,3,Sb,3,B2,FALSE
BWBSnm,BWBSnm/b,Sw,3,Sx,3,B2,FALSE
BWBSnm,BWBSnm/c,Pj,1,Pj,1,,FALSE
BWBSnm,BWBSnm/c,Sb,2,Sb,2,,FALSE
BWBSnm,BWBSnm/d,Acb,3,Ac,3,C4,FALSE
BWBSnm,BWBSnm/d,At,1,At,1,C4,FALSE
BWBSnm,BWBSnm/d,Bb,3,Bb,3,C4,FALSE
BWBSnm,BWBSnm/d,Ep,3,Ep,3,C4,FALSE
BWBSnm,BWBSnm/d,Sb,3,Sb,3,C4,FALSE
BWBSnm,BWBSnm/d,Sw,1,Sx,1,C4,FALSE
BWBSnm,BWBSnm/e,Acb,1,Ac,1,,FALSE
BWBSnm,BWBSnm/e,At,1,At,1,,FALSE
BWBSnm,BWBSnm/e,Bb,3,Bb,3,,FALSE
BWBSnm,BWBSnm/e,Ep,3,Ep,3,,FALSE
BWBSnm,BWBSnm/e,Sw,1,Sx,1,,FALSE
BWBSnm,BWBSnm/f,Acb,2,Ac,2,D6,FALSE
BWBSnm,BWBSnm/f,At,2,At,2,D6,FALSE
BWBSnm,BWBSnm/f,Bb,3,Bb,3,D6,FALSE
BWBSnm,BWBSnm/f,Ep,3,Ep,3,D6,FALSE
BWBSnm,BWBSnm/f,Sw,1,Sx,1,D6,FALSE
BWBSnm,BWBSnm/g,Pj,2,Pj,2,,FALSE
BWBSnm,BWBSnm/g,Sb,1,Sb,1,,FALSE
BWBSnm,BWBSnm/h,Ep,3,Ep,3,,FALSE
BWBSnm,BWBSnm/h,Sb,1,Sb,1,,FALSE
BWBSnm,BWBSnm/h,Sw,1,Sx,1,,FALSE
BWBSnm,BWBSnm/i,Sb,1,Sb,1,,FALSE
BWBSnm,BWBSnm/j,Lt,2,Lt,2,,FALSE
BWBSnm,BWBSnm/j,Sb,1,Sb,1,,FALSE
BWBSnm,BWBSnm/k,Lt,1,Lt,1,,FALSE
BWBSnm,BWBSnm/k,Sb,3,Sb,3,,FALSE
BWBSpp,BWBSpp/a,Pj,1,Pj,1,B2,FALSE
BWBSpp,BWBSpp/a,Pli,1,Pl,1,B2,FALSE
BWBSpp,BWBSpp/b,At,3,At,3,,FALSE
BWBSpp,BWBSpp/b,Ep,3,Ep,3,,FALSE
BWBSpp,BWBSpp/b,Pj,2,Pj,2,,FALSE
BWBSpp,BWBSpp/b,Pli,1,Pl,1,,FALSE
BWBSpp,BWBSpp/b,Sb,3,Sb,3,,FALSE
BWBSpp,BWBSpp/b,Sw,2,Sx,2,,FALSE
BWBSpp,BWBSpp/c,Pj,1,Pj,1,,FALSE
BWBSpp,BWBSpp/c,Pli,1,Pl,1,,FALSE
BWBSpp,BWBSpp/c,Sb,2,Sb,2,,FALSE
BWBSpp,BWBSpp/d,Acb,3,Ac,3,C4,FALSE
BWBSpp,BWBSpp/d,At,1,At,1,C4,FALSE
BWBSpp,BWBSpp/d,Bb,3,Bb,3,C4,FALSE
BWBSpp,BWBSpp/d,Ep,3,Ep,3,C4,FALSE
BWBSpp,BWBSpp/d,Pli,1,Pl,1,C4,FALSE
BWBSpp,BWBSpp/d,Sb,3,Sb,3,C4,FALSE
BWBSpp,BWBSpp/d,Sw,1,Sx,1,C4,FALSE
BWBSpp,BWBSpp/e,Acb,1,Ac,1,,FALSE
BWBSpp,BWBSpp/e,At,1,At,1,,FALSE
BWBSpp,BWBSpp/e,Bb,3,Bb,3,,FALSE
BWBSpp,BWBSpp/e,Ep,3,Ep,3,,FALSE
BWBSpp,BWBSpp/e,Sw,1,Sx,1,,FALSE
BWBSpp,BWBSpp/f,Acb,2,Ac,2,D6,FALSE
BWBSpp,BWBSpp/f,At,2,At,2,D6,FALSE
BWBSpp,BWBSpp/f,Bb,3,Bb,3,D6,FALSE
BWBSpp,BWBSpp/f,Ep,2,Ep,2,D6,FALSE
BWBSpp,BWBSpp/f,Sw,1,Sx,1,D6,FALSE
BWBSpp,BWBSpp/g,Pj,2,Pj,2,,FALSE
BWBSpp,BWBSpp/g,Pli,2,Pl,2,,FALSE
BWBSpp,BWBSpp/g,Sb,1,Sb,1,,FALSE
BWBSpp,BWBSpp/h,Ep,3,Ep,3,,FALSE
BWBSpp,BWBSpp/h,Sb,1,Sb,1,,FALSE
BWBSpp,BWBSpp/h,Sw,1,Sx,1,,FALSE
BWBSpp,BWBSpp/i,Sb,1,Sb,1,,FALSE
BWBSpp,BWBSpp/j,Lt,2,Lt,2,,FALSE
BWBSpp,BWBSpp/j,Sb,1,Sb,1,,FALSE
BWBSpp,BWBSpp/k,Lt,1,Lt,1,,FALSE
BWBSpp,BWBSpp/k,Sb,3,Sb,3,,FALSE
BWBSub,BWBSub/a,Pj,1,Pj,1,B2,FALSE
BWBSub,BWBSub/b,At,1,At,1,,FALSE
BWBSub,BWBSub/b,Ep,3,Ep,3,,FALSE
BWBSub,BWBSub/b,Pj,2,Pj,2,,FALSE
